profile_name;group_size;friend_count;friends_target;friends_miss;active_period;active_period_month;posts_per_month;used_grp_key_cnt;grp_memberships;size_keys_file_kb
silverduck363;14;248;248;0;10 years 4 month 27 days;124;4.032258064516129;82;0 20 20 20 20 20 20 20 20 20 20 20 20 8;543
ticklishzebra596;16;257;257;0;13 years 5 month 3 days;161;3.1055900621118013;108;0 0 20 20 20 20 20 20 13 20 20 20 20 20 20 4;605
heavypanda605;27;359;359;0;9 years 6 month 12 days;114;4.385964912280702;121;0 0 0 20 20 20 20 7 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 20 11;692
tinydog423;17;282;282;0;11 years 3 month 11 days;135;3.7037037037037037;107;0 0 20 20 20 20 20 20 17 20 20 20 20 20 20 20 5;594
lazylion100;15;262;262;0;12 years 11 month 2 days;155;3.225806451612903;98;0 20 20 20 20 20 20 20 20 20 20 20 20 20 2;640
heavywolf863;23;300;300;0;8 years 9 month 20 days;105;4.761904761904762;105;0 0 0 20 20 20 18 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 16;594
purplefish765;17;270;270;0;11 years 8 month 29 days;140;3.5714285714285716;111;0 0 20 20 20 20 20 20 20 2 20 20 20 20 20 20 8;622
ticklishrabbit486;24;311;311;0;7 years 10 month 11 days;94;5.319148936170213;98;0 0 0 20 20 20 20 5 20 20 20 20 20 20 20 20 10 20 20 20 20 20 20 16;582
beautifulduck579;16;291;291;0;7 years 4 month 21 days;88;5.681818181818182;58;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 11;418
smallladybug714;25;328;328;0;10 years 9 month 17 days;129;3.875968992248062;144;0 0 0 20 20 20 15 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 3;824
sadfish271;21;273;273;0;6 years 11 month 16 days;83;6.024096385542169;84;0 0 0 20 20 20 7 20 20 20 20 20 20 15 20 20 20 20 20 20 20;460
goldentiger991;16;298;298;0;9 years 11 month 4 days;119;4.201680672268908;84;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;596
sadladybug637;18;298;298;0;8 years 1 month 24 days;97;5.154639175257732;79;0 0 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 15;460
tinyduck553;19;324;324;0;9 years 10 month 0 days;118;4.237288135593221;105;0 0 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 16;639
bluebear425;25;316;316;0;8 years 11 month 26 days;107;4.672897196261682;103;0 0 0 20 20 20 20 8 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 1;575
blackcat885;34;364;364;0;12 years 9 month 26 days;153;3.2679738562091503;204;0 0 0 0 20 20 15 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 16;1200
purpleduck229;19;218;218;0;12 years 11 month 13 days;155;3.225806451612903;145;0 0 0 20 20 12 20 20 20 20 20 7 20 20 20 20 20 20 3;723
bluewolf271;14;210;210;0;13 years 1 month 7 days;157;3.1847133757961785;104;0 0 20 20 20 20 20 8 20 20 20 20 20 2;519
happysnake942;21;258;258;0;10 years 6 month 1 days;126;3.9682539682539684;138;0 0 0 20 20 20 5 20 20 20 20 20 20 4 20 20 20 20 20 20 8;712
beautifulmouse548;26;335;335;0;16 years 3 month 11 days;195;2.5641025641025643;216;0 0 0 20 20 20 16 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 20 1;1281
goldengorilla476;19;360;360;0;7 years 11 month 17 days;95;5.2631578947368425;73;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20;560
brownpanda429;36;362;362;0;8 years 9 month 25 days;105;4.761904761904762;159;0 0 0 0 20 20 5 20 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 20 20 2;923
purplebutterfly346;28;373;373;0;13 years 2 month 14 days;158;3.1645569620253164;167;0 0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 20 20 12;1037
happyswan933;24;244;244;0;16 years 9 month 17 days;201;2.487562189054726;198;0 0 0 0 20 17 20 20 20 20 20 10 20 20 20 20 20 16 20 20 20 20 20 20;1049
organiccat106;30;295;295;0;11 years 1 month 23 days;133;3.7593984962406015;185;0 0 0 0 20 20 4 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 11 20 20 20 20 20 20 11;1028
greenmouse840;17;282;282;0;9 years 10 month 21 days;118;4.237288135593221;101;0 0 20 20 20 20 20 20 20 9 20 20 20 20 20 20 13;581
bluepeacock958;15;235;235;0;10 years 1 month 15 days;121;4.132231404958677;93;0 0 20 20 20 20 20 8 20 20 20 20 20 20 7;520
brownkoala910;23;287;287;0;11 years 7 month 10 days;139;3.597122302158273;145;0 0 0 20 20 20 20 2 20 20 20 20 20 20 20 8 20 20 20 20 20 20 16;813
blackgoose149;35;344;344;0;10 years 4 month 23 days;124;4.032258064516129;197;0 0 0 0 20 20 8 20 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 11;1144
blackgorilla839;24;309;309;0;12 years 2 month 4 days;146;3.4246575342465753;142;0 0 0 20 20 20 20 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 16;826
smallswan373;33;332;332;0;9 years 3 month 8 days;111;4.504504504504505;135;0 0 0 0 20 16 20 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 15;788
tinymouse242;15;237;237;0;8 years 8 month 4 days;104;4.8076923076923075;65;0 0 20 20 20 20 20 20 16 20 20 20 20 20 1;370
blackkoala688;14;256;256;0;7 years 1 month 23 days;85;5.882352941176471;61;0 20 20 20 20 20 20 20 20 20 20 20 20 16;412
redostrich585;22;278;278;0;17 years 8 month 14 days;212;2.358490566037736;204;0 0 0 20 20 20 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 1;1087
bluefish295;17;282;282;0;11 years 6 month 18 days;138;3.6231884057971016;99;0 0 20 20 20 20 20 20 20 14 20 20 20 20 20 20 8;578
ticklishleopard503;26;338;338;0;12 years 1 month 20 days;145;3.4482758620689653;158;0 0 0 20 20 20 20 7 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 1;925
goldenfish569;21;263;263;0;9 years 5 month 20 days;113;4.424778761061947;102;0 0 0 20 20 20 10 20 20 20 20 20 20 6 20 20 20 20 20 20 9;546
purplefish128;24;290;290;0;10 years 2 month 8 days;122;4.098360655737705;141;0 0 0 20 20 20 9 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 2;774
orangefish452;25;308;308;0;12 years 4 month 16 days;148;3.3783783783783785;158;0 0 0 20 20 20 9 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 1;878
beautifulcat966;14;248;248;0;9 years 8 month 17 days;116;4.310344827586207;68;0 20 20 20 20 20 20 20 20 20 20 20 20 8;453
organicladybug343;34;342;342;0;10 years 7 month 24 days;127;3.937007874015748;188;0 0 0 0 20 16 20 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20 14;1144
happypeacock231;18;294;294;0;11 years 4 month 23 days;136;3.676470588235294;118;0 0 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 12;665
beautifulsnake881;20;349;349;0;9 years 1 month 11 days;109;4.587155963302752;82;0 0 20 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 14;536
blackmouse656;15;273;273;0;8 years 7 month 3 days;103;4.854368932038835;64;0 20 20 20 20 20 20 20 20 20 20 20 20 20 13;439
organicbear652;25;325;325;0;14 years 7 month 9 days;175;2.857142857142857;171;0 0 0 20 20 20 20 4 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20 2;971
happyzebra734;20;333;333;0;11 years 3 month 28 days;135;3.7037037037037037;115;0 0 20 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 6;704
goldenleopard593;18;304;304;0;16 years 10 month 24 days;202;2.4752475247524752;155;0 0 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 19;939
ticklishkoala962;25;242;242;0;8 years 11 month 17 days;107;4.672897196261682;113;0 0 0 0 20 8 20 20 20 20 20 20 3 20 20 20 20 20 10 20 20 20 20 20 8;592
bigsnake117;20;344;344;0;12 years 2 month 19 days;146;3.4246575342465753;118;0 0 20 20 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 17;721
beautifulsnake921;20;349;349;0;12 years 9 month 23 days;153;3.2679738562091503;125;0 0 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 18;773
greensnake974;28;372;372;0;8 years 4 month 25 days;100;5.0;116;0 0 0 20 20 20 20 15 20 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 20 15;694
crazymouse552;19;326;326;0;11 years 2 month 0 days;134;3.7313432835820897;101;0 0 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 11;633
beautifulkoala621;20;338;338;0;11 years 7 month 0 days;139;3.597122302158273;126;0 0 20 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 11;751
goldenbutterfly858;22;280;280;0;12 years 0 month 29 days;144;3.4722222222222223;141;0 0 0 20 20 20 9 20 20 20 20 20 20 14 20 20 20 20 20 20 20 5;767
goldenrabbit803;18;296;296;0;12 years 5 month 21 days;149;3.3557046979865772;106;0 0 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 13;643
blackswan615;21;285;285;0;8 years 9 month 14 days;105;4.761904761904762;109;0 0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 15;593
yellowgorilla445;18;306;306;0;13 years 9 month 12 days;165;3.0303030303030303;119;0 0 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 16;723
goldenpanda918;22;404;404;0;9 years 11 month 28 days;119;4.201680672268908;106;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 4;801
silverleopard534;18;307;307;0;9 years 11 month 25 days;119;4.201680672268908;107;0 0 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 16;652
greenmouse109;18;296;296;0;9 years 8 month 17 days;116;4.310344827586207;87;0 0 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 12;509
sadcat447;23;286;286;0;9 years 2 month 15 days;110;4.545454545454546;102;0 0 0 20 20 20 6 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 1;544
blueduck333;23;300;300;0;9 years 10 month 7 days;118;4.237288135593221;117;0 0 0 20 20 20 20 2 20 20 20 20 20 20 13 20 20 20 20 20 20 20 12;616
purplemouse989;19;326;326;0;7 years 9 month 7 days;93;5.376344086021505;76;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 6;473
tinydog422;18;333;333;0;9 years 7 month 0 days;115;4.3478260869565215;68;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13;480
yellowgorilla755;18;212;212;0;16 years 1 month 11 days;193;2.5906735751295336;183;0 0 0 20 20 10 20 20 20 20 20 3 20 20 20 20 20 11;926
goldenladybug934;23;322;322;0;8 years 6 month 19 days;102;4.901960784313726;92;0 0 0 20 20 20 15 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 19;558
crazyfrog308;19;244;244;0;16 years 8 month 5 days;200;2.5;169;0 0 0 20 20 16 20 20 20 20 20 20 6 20 20 20 20 20 20;889
sadfrog402;24;310;310;0;9 years 6 month 19 days;114;4.385964912280702;122;0 0 0 20 20 20 20 6 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 14;650
organicostrich413;18;332;332;0;11 years 4 month 11 days;136;3.676470588235294;98;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 12;721
blueelephant727;16;283;283;0;7 years 0 month 17 days;84;5.9523809523809526;64;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 3;451
lazypanda184;17;290;290;0;11 years 0 month 28 days;132;3.787878787878788;106;0 0 20 20 20 20 20 20 20 12 20 20 20 20 20 20 18;613
greenostrich909;30;296;296;0;8 years 4 month 26 days;100;5.0;130;0 0 0 0 20 16 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 1;736
angryelephant222;18;293;293;0;10 years 9 month 26 days;129;3.875968992248062;111;0 0 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 12;657
sadgoose102;14;251;251;0;9 years 7 month 23 days;115;4.3478260869565215;68;0 20 20 20 20 20 20 20 20 20 20 20 20 11;446
crazygoose844;22;286;286;0;7 years 9 month 9 days;93;5.376344086021505;89;0 0 0 20 20 20 18 20 20 20 20 20 20 3 20 20 20 20 20 20 20 6;514
tinypeacock339;20;247;247;0;8 years 11 month 29 days;107;4.672897196261682;91;0 0 0 20 20 20 5 20 20 20 20 20 20 4 20 20 20 20 20 15;478
crazykoala678;21;289;289;0;11 years 3 month 8 days;135;3.7037037037037037;134;0 0 0 20 20 20 16 20 20 20 20 20 20 14 20 20 20 20 20 20 20;732
greentiger978;18;338;338;0;15 years 3 month 13 days;183;2.73224043715847;134;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;958
beautifulfish784;14;260;260;0;11 years 8 month 23 days;140;3.5714285714285716;92;0 20 20 20 20 20 20 20 20 20 20 20 20 20;631
silverpeacock206;24;304;304;0;13 years 6 month 29 days;162;3.0864197530864197;150;0 0 0 20 20 20 17 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 3;891
browngoose571;13;208;208;0;10 years 7 month 2 days;127;3.937007874015748;90;0 0 20 20 20 20 20 17 20 20 20 20 11;474
silvergoose100;22;411;411;0;8 years 6 month 8 days;102;4.901960784313726;78;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 11;605
goldenzebra553;20;339;339;0;10 years 3 month 7 days;123;4.065040650406504;111;0 0 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 20 15;693
organictiger814;15;277;277;0;11 years 7 month 24 days;139;3.597122302158273;87;0 20 20 20 20 20 20 20 20 20 20 20 20 20 17;606
brownleopard692;21;386;386;0;10 years 1 month 12 days;121;4.132231404958677;105;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 6;791
purpledog118;16;275;275;0;13 years 6 month 16 days;162;3.0864197530864197;106;0 0 20 20 20 20 20 20 16 20 20 20 20 20 20 19;622
crazycat423;28;371;371;0;10 years 3 month 5 days;123;4.065040650406504;146;0 0 0 20 20 20 20 7 20 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 20 6;861
bluedog945;20;347;347;0;10 years 3 month 7 days;123;4.065040650406504;107;0 0 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 13;654
blackpeacock200;21;273;273;0;9 years 10 month 15 days;118;4.237288135593221;132;0 0 0 20 20 20 14 20 20 20 20 20 20 13 20 20 20 20 20 20 4;723
ticklishzebra203;30;394;394;0;12 years 3 month 5 days;147;3.401360544217687;163;0 0 0 20 20 20 20 12 20 20 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 20 20 1;989
blackostrich662;20;378;378;0;7 years 8 month 3 days;92;5.434782608695652;76;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;585
silvergoose354;13;194;194;0;14 years 0 month 19 days;168;2.9761904761904763;101;0 0 20 20 20 20 20 7 20 20 20 20 7;523
yellowkoala310;18;222;222;0;9 years 1 month 7 days;109;4.587155963302752;97;0 0 0 20 20 20 8 20 20 20 20 20 7 20 20 20 20 18;486
bluekoala568;26;337;337;0;15 years 4 month 6 days;184;2.717391304347826;211;0 0 0 20 20 20 9 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 20 8;1183
organicduck816;18;300;300;0;9 years 11 month 16 days;119;4.201680672268908;101;0 0 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 4;618
crazymeercat957;26;343;343;0;8 years 10 month 5 days;106;4.716981132075472;113;0 0 0 20 20 20 20 13 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 7;689
smallbird800;22;294;294;0;10 years 1 month 5 days;121;4.132231404958677;129;0 0 0 20 20 20 19 20 20 20 20 20 20 19 20 20 20 20 20 20 20 6;727
whitecat330;18;313;313;0;16 years 6 month 13 days;198;2.525252525252525;156;0 0 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 17;885
biggoose104;26;318;318;0;11 years 2 month 12 days;134;3.7313432835820897;143;0 0 0 20 20 20 1 20 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 20 1;821
whitemouse507;23;307;307;0;21 years 9 month 14 days;261;1.9157088122605364;244;0 0 0 20 20 20 20 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20;1368
redbear458;19;245;245;0;12 years 4 month 2 days;148;3.3783783783783785;132;0 0 0 20 20 20 8 20 20 20 20 20 17 20 20 20 20 20 20;669
happykoala339;21;269;269;0;9 years 9 month 17 days;117;4.273504273504273;107;0 0 0 20 20 20 9 20 20 20 20 20 20 12 20 20 20 20 20 20 10;562
goldenpanda137;18;156;156;0;7 years 5 month 8 days;89;5.617977528089888;92;13 0 0 0 20 20 20 20 1 20 20 20 20 6 20 20 20 16;494
whiteladybug680;23;407;407;0;10 years 1 month 24 days;121;4.132231404958677;119;0 0 20 20 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 20 11;791
greenmeercat218;36;349;349;0;10 years 4 month 1 days;124;4.032258064516129;192;0 0 0 0 20 20 6 20 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 18;1151
brownladybug884;17;283;283;0;13 years 10 month 21 days;166;3.0120481927710845;117;0 0 20 20 20 20 20 20 17 20 20 20 20 20 20 20 6;682
tinyfrog792;14;233;233;0;8 years 6 month 8 days;102;4.901960784313726;68;0 0 20 20 20 20 20 15 20 20 20 20 20 18;380
lazyrabbit207;20;245;245;0;8 years 10 month 25 days;106;4.716981132075472;105;0 0 0 20 20 8 20 20 20 20 20 20 4 20 20 20 20 20 20 16;536
silvertiger282;23;312;312;0;13 years 4 month 13 days;160;3.125;161;0 0 0 20 20 20 15 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 18;895
tinyswan731;18;298;298;0;8 years 8 month 2 days;104;4.8076923076923075;75;0 0 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 16;442
happykoala816;20;235;235;0;10 years 1 month 9 days;121;4.132231404958677;128;0 0 0 20 20 13 20 20 20 20 20 20 4 20 20 20 20 20 20 3;663
goldencat289;24;299;299;0;14 years 2 month 24 days;170;2.9411764705882355;164;0 0 0 20 20 20 20 1 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 7;907
redfrog710;15;277;277;0;8 years 9 month 11 days;105;4.761904761904762;60;0 20 20 20 20 20 20 20 20 20 20 20 20 20 17;410
bluezebra876;23;295;295;0;8 years 2 month 20 days;98;5.1020408163265305;107;0 0 0 20 20 20 20 3 20 20 20 20 20 20 20 4 20 20 20 20 20 20 19;574
tinycat960;21;249;249;0;10 years 2 month 24 days;122;4.098360655737705;125;0 0 0 20 20 20 2 20 20 20 20 20 20 2 20 20 20 20 20 20 9;644
crazypanda354;16;267;267;0;10 years 0 month 4 days;120;4.166666666666667;96;0 0 20 20 20 20 20 20 19 20 20 20 20 20 20 8;547
browngorilla745;18;306;306;0;10 years 11 month 25 days;131;3.816793893129771;108;0 0 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20;644
heavypanda921;19;328;328;0;9 years 10 month 7 days;118;4.237288135593221;84;0 0 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 20 10;511
lazyostrich123;23;382;382;0;11 years 4 month 17 days;136;3.676470588235294;120;0 0 20 20 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 20 1;774
lazylion106;17;287;287;0;10 years 0 month 18 days;120;4.166666666666667;100;0 0 20 20 20 20 20 20 20 8 20 20 20 20 20 20 19;567
greenkoala980;17;281;281;0;11 years 3 month 9 days;135;3.7037037037037037;113;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 1;635
redostrich135;30;414;414;0;10 years 3 month 19 days;123;4.065040650406504;145;0 0 0 20 20 20 20 17 20 20 20 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 20 20 20 11;947
greencat266;24;325;325;0;10 years 2 month 14 days;122;4.098360655737705;136;0 0 0 20 20 20 20 3 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 14;777
angrycat586;28;263;263;0;14 years 10 month 20 days;178;2.808988764044944;233;0 0 0 0 20 7 20 20 20 20 20 20 9 20 20 20 20 20 20 20 15 20 20 20 20 20 20 13;1235
heavyleopard478;22;281;281;0;10 years 7 month 11 days;127;3.937007874015748;133;0 0 0 20 20 20 6 20 20 20 20 20 20 20 9 20 20 20 20 20 20 17;759
lazycat125;21;270;270;0;10 years 10 month 13 days;130;3.8461538461538463;140;0 0 0 20 20 20 7 20 20 20 20 20 20 9 20 20 20 20 20 20 12;739
sadgorilla623;23;309;309;0;15 years 3 month 21 days;183;2.73224043715847;183;0 0 0 20 20 20 14 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 13;1057
bigfrog606;34;358;358;0;11 years 4 month 13 days;136;3.676470588235294;194;0 0 0 0 20 17 20 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 6;1088
smallbear421;14;221;221;0;9 years 10 month 24 days;118;4.237288135593221;87;0 0 20 20 20 20 20 15 20 20 20 20 20 6;470
sadmouse819;25;332;332;0;10 years 1 month 27 days;121;4.132231404958677;138;0 0 0 20 20 20 19 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 20 8;800
brownostrich127;14;232;232;0;7 years 11 month 21 days;95;5.2631578947368425;73;0 0 20 20 20 20 20 14 20 20 20 20 20 18;396
tinypeacock314;20;255;255;0;7 years 8 month 5 days;92;5.434782608695652;99;0 0 0 20 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 12;521
bigladybug272;19;345;345;0;11 years 2 month 1 days;134;3.7313432835820897;102;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 5;730
bigbear636;23;296;296;0;8 years 1 month 2 days;97;5.154639175257732;87;0 0 0 20 20 20 10 20 20 20 20 20 20 20 20 9 20 20 20 20 20 20 18;490
lazydog305;25;333;333;0;9 years 9 month 9 days;117;4.273504273504273;114;0 0 0 20 20 20 20 9 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 15;629
silverbird925;17;320;320;0;7 years 5 month 2 days;89;5.617977528089888;56;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20;415
yellowladybug678;22;300;300;0;7 years 9 month 20 days;93;5.376344086021505;94;0 0 0 20 20 20 15 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20;547
goldenzebra890;34;328;328;0;14 years 6 month 12 days;174;2.8735632183908044;194;0 0 0 0 20 20 6 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 4;1112
happytiger912;22;295;295;0;11 years 7 month 1 days;139;3.597122302158273;137;0 0 0 20 20 20 16 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20;764
redpanda948;23;294;294;0;12 years 1 month 11 days;145;3.4482758620689653;138;0 0 0 20 20 20 13 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 11;764
orangebear773;17;313;313;0;10 years 7 month 21 days;127;3.937007874015748;89;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13;630
blackelephant307;25;337;337;0;11 years 1 month 24 days;133;3.7593984962406015;145;0 0 0 20 20 20 20 9 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 16;883
sadzebra674;19;311;311;0;10 years 8 month 25 days;128;3.90625;112;0 0 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 10;648
purplemeercat905;21;371;371;0;12 years 7 month 14 days;151;3.3112582781456954;119;0 0 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 20 14;752
tinypeacock936;17;285;285;0;11 years 5 month 8 days;137;3.6496350364963503;109;0 0 20 20 20 20 20 20 20 8 20 20 20 20 20 20 17;616
blueleopard300;25;319;319;0;7 years 7 month 23 days;91;5.4945054945054945;90;0 0 0 20 20 20 19 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 20 2;530
angrydog457;17;276;276;0;10 years 8 month 14 days;128;3.90625;100;0 0 20 20 20 20 20 20 20 15 20 20 20 20 20 20 1;575
whitebear706;25;315;315;0;12 years 11 month 4 days;155;3.225806451612903;168;0 0 0 20 20 20 20 4 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 10;938
browngoose197;28;375;375;0;17 years 3 month 17 days;207;2.4154589371980677;221;0 0 0 20 20 20 20 13 20 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 20 3;1323
greenswan964;10;172;172;0;11 years 1 month 16 days;133;3.7593984962406015;80;0 20 20 20 20 20 20 20 20 12;466
ticklishmeercat176;20;246;246;0;7 years 10 month 12 days;94;5.319148936170213;82;0 0 0 20 20 15 20 20 20 20 20 20 4 20 20 20 20 20 20 8;462
angryswan501;20;256;256;0;9 years 3 month 1 days;111;4.504504504504505;100;0 0 0 20 20 20 7 20 20 20 20 20 15 20 20 20 20 20 20 8;534
happytiger683;21;277;277;0;10 years 5 month 12 days;125;4.0;122;0 0 0 20 20 20 14 20 20 20 20 20 20 14 20 20 20 20 20 20 3;687
greenzebra626;17;279;279;0;9 years 7 month 11 days;115;4.3478260869565215;78;0 0 20 20 20 20 20 20 20 7 20 20 20 20 20 20 12;450
ticklishgoose141;17;320;320;0;11 years 9 month 4 days;141;3.5460992907801416;101;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20;735
organicbird656;32;333;333;0;9 years 2 month 18 days;110;4.545454545454546;145;0 0 0 0 20 20 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 20 1;833
goldenelephant826;22;404;404;0;12 years 8 month 1 days;152;3.289473684210526;109;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 4;841
angrysnake358;23;291;291;0;10 years 5 month 9 days;125;4.0;129;0 0 0 20 20 20 12 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 4;718
yellowmeercat789;18;294;294;0;9 years 5 month 9 days;113;4.424778761061947;78;0 0 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 2;471
tinyelephant795;18;297;297;0;8 years 11 month 10 days;107;4.672897196261682;78;0 0 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 11;462
silverrabbit666;18;294;294;0;12 years 7 month 19 days;151;3.3112582781456954;106;0 0 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 13;605
happydog391;23;293;293;0;7 years 6 month 26 days;90;5.555555555555555;87;0 0 0 20 20 20 14 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 6;484
tinypeacock416;19;323;323;0;12 years 9 month 10 days;153;3.2679738562091503;121;0 0 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 20 16;728
ticklishostrich611;18;311;311;0;15 years 1 month 7 days;181;2.7624309392265194;138;0 0 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 12;877
bluepeacock683;18;291;291;0;15 years 4 month 11 days;184;2.717391304347826;150;0 0 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 4;827
angrylion711;28;286;286;0;9 years 6 month 7 days;114;4.385964912280702;146;0 0 0 0 20 20 20 20 20 20 20 20 19 20 20 20 20 20 20 13 20 20 20 20 20 20 20 9;790
